DMV_ID,DMV_Snapshot_Date,Zip_code,VIN_Prefix,Registration_Valid_Date,State,EV_Make_Model
1,DMV Direct (6/30/2018),30348,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),48126,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),52101,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53005,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53045,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53073,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53092,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53126,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53168,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53209,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53219,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53578,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53593,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53704,1FADP5FU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53715,1E9EA15S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),53715,1E9EA15S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),30348,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),46062,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53004,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53147,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53147,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53188,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53218,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53219,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53221,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53719,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),44039,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48121,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48126,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48126,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48126,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48126,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48126,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48126,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48126,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48183,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),48336,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),50263,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53018,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53024,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53042,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53045,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53051,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53066,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53066,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53072,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53073,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53073,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53073,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53073,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53073,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53074,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53083,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53085,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53085,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53089,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53147,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53147,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53158,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53216,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53217,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53217,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53218,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53227,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53403,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53545,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53703,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53704,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53704,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53715,1E9EB25S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),53713,1E9EB25S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),53715,1E9EB25S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),53715,1E9EB25S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),53704,1E9EB25S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),53715,1E9EB25S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),53715,1E9EB25S,6/30/2018,WI,E-Ride EXV
1,DMV Direct (6/30/2018),48126,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),48126,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),49685,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53012,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53040,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53186,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53545,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53590,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),30009,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53144,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53209,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53214,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53224,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53704,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),46217,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53031,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53110,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53110,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53121,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53158,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53186,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53188,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53189,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53211,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53211,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53213,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53213,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53221,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53536,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53546,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53713,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53716,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),30009,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53209,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53211,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53545,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53545,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53563,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53590,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53704,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),46062,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53089,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53154,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53188,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53226,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53226,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53227,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53538,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53589,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53593,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),43615,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),49080,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),53144,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),53144,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),53190,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),53213,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),53548,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),53713,1FADP3R4,6/30/2018,WI,Ford Focus EV
1,DMV Direct (6/30/2018),21152,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),30348,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53045,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53051,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53081,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53081,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53090,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53150,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53151,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53191,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53208,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53210,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53211,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53218,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53225,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53227,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53402,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53527,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53538,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53572,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53593,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53593,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53597,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53703,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53705,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),53717,1FADP5CU,6/30/2018,WI,Ford C-Max Energi
1,DMV Direct (6/30/2018),21152,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),21152,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),21152,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),30009,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),30009,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),40222,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53012,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53029,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53038,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53045,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53066,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53066,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53089,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53089,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53092,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53105,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53142,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53158,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53178,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53188,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53212,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53212,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53215,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53215,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53221,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53222,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53228,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53233,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53402,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53403,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53404,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53520,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53528,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53545,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53545,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53546,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53548,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53558,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53558,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53575,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53575,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53578,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53589,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53589,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53590,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53703,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53703,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53713,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53714,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53716,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53718,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53719,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53209,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53209,3FA6P0PU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),53189,3FA6P0SU,6/30/2018,WI,Ford Fusion Energi
1,DMV Direct (6/30/2018),12345,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),21152,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),33647,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),50651,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53024,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53038,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53040,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53045,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53059,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53066,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53066,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53080,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53089,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53089,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53090,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53092,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53095,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53110,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53115,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53122,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53128,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53129,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53132,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53142,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53142,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53144,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53147,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53149,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53158,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53168,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53207,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53210,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53215,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53217,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53221,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53221,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53221,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53221,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53226,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53226,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53226,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53226,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53226,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53235,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53235,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53235,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53235,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53237,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53402,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53403,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53406,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53511,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53523,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53538,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53538,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53545,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53545,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53546,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53546,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53546,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53548,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53549,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53551,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53562,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53563,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53563,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53574,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53581,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53597,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53703,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53703,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53704,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53704,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
1,DMV Direct (6/30/2018),53704,1G1RA6E4,6/30/2018,WI,Chevrolet Volt
